uid,title,description,url,audio_url,image_url,collection,vendor,vendor_identifier
99889f9b-6490-4beb-b2e8-3cf4969d4a40,cy_audio_news_chunk_6_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_14.vtt
8a91bc1d-2440-44ac-9d28-ca3c6ac2878c,cy_audio_news_chunk_6_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_15.vtt
dd21163a-d250-4c44-8c2a-a3920d42bfaa,cy_audio_news_chunk_6_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_16.vtt
12a0aff0-4444-42b3-b458-9f4d42de822f,cy_audio_news_chunk_6_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_17.vtt
454da163-6660-490b-8f43-a9e4eaf7e63c,cy_audio_news_chunk_6_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_18.vtt
c984efd2-5688-44e6-8747-74c314f1767a,cy_audio_news_chunk_6_19,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_19.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_19.vtt
275f4cd2-1e3a-43b5-b694-8afec9d80d2e,cy_audio_news_chunk_6_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_2.vtt
c42e9430-415f-4f07-ba8a-27f5b17b7cea,cy_audio_news_chunk_6_20,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_20.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_20.vtt
cdf8869b-aa6e-47a1-a2b2-2a306f3b0aa8,cy_audio_news_chunk_6_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_3.vtt
c1a94d94-19a6-403e-ba4e-648d5444391d,cy_audio_news_chunk_6_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_4.vtt
18407367-59cf-4a64-b528-ad0fab12e8b8,cy_audio_news_chunk_6_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_5.vtt
8d278cd5-6691-4e87-9f90-6d5d1f9b17b8,cy_audio_news_chunk_6_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_6.vtt
bb5ed2ab-6931-41d3-aa5e-290ca5261f72,cy_audio_news_chunk_6_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_7.vtt
27221458-90ab-4b93-80e0-aaeee7a8a59c,cy_audio_news_chunk_6_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_8.vtt
ecc26c62-23b8-4e1a-92c2-613646b67851,cy_audio_news_chunk_6_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_6_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_6_9.vtt
1c5662dc-c739-4f0a-ac6c-d1686fe977ce,cy_audio_news_chunk_7_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_1.vtt
001c9b4e-efd0-484b-a3de-53e665e89eb9,cy_audio_news_chunk_7_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_10.vtt
d0a586fc-22c6-43a6-b39d-13b0ac9d1951,cy_audio_news_chunk_7_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_11.vtt
9cc8bf4b-a46c-48b4-a134-09d29dc1e70f,cy_audio_news_chunk_7_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_12.vtt
030e447e-be5f-4286-a4a0-d5139207106a,cy_audio_news_chunk_7_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_13.vtt
d36b1290-1e98-45bb-9b4c-05378e3403e0,cy_audio_news_chunk_7_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_14.vtt
d3035bd5-20d4-4f74-869e-09df32f7c7c4,cy_audio_news_chunk_7_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_15.vtt
7bf6b21e-69c9-432e-b96b-fe75955ae328,cy_audio_news_chunk_7_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_16.vtt
4daf94b1-18a3-4b91-ae15-32eaeb79e318,cy_audio_news_chunk_7_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_17.vtt
d60f3344-1267-47c1-8584-a1f58974f0e1,cy_audio_news_chunk_7_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_18.vtt
24a8aaca-db68-4d62-bf9d-f211f7a8da1f,cy_audio_news_chunk_7_19,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_19.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_19.vtt
abadc578-78a7-4479-9fbb-fe1a29cad0d9,cy_audio_news_chunk_7_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_2.vtt
92c569bc-3d60-452f-94dd-846cbb44f53b,cy_audio_news_chunk_7_20,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_20.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_20.vtt
11ee2dc8-4c40-4edc-ac49-3060e284c499,cy_audio_news_chunk_7_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_3.vtt
d3d50ce5-bee3-40e0-962f-475d0455e573,cy_audio_news_chunk_7_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_4.vtt
135fcc38-d250-4f03-b2d7-74dbc0598236,cy_audio_news_chunk_7_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_5.vtt
646b5741-3332-41ce-8f9c-d0ab885ace57,cy_audio_news_chunk_7_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_6.vtt
f98044e0-e53c-4f20-ab47-4833707653d6,cy_audio_news_chunk_7_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_7.vtt
788a760d-1b6c-436b-b886-77c519ae05f4,cy_audio_news_chunk_7_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_8.vtt
4ccc6968-258c-4019-ab2b-6dfc182bc986,cy_audio_news_chunk_7_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_7_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_7_9.vtt
f04b5e87-26b6-4ba1-bc20-0890abc85955,cy_audio_news_chunk_8_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_1.vtt
7c1a252d-fbc0-47dc-af0d-ce5d855fcc7c,cy_audio_news_chunk_8_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_10.vtt
f1a3243d-e4d9-48a0-8db0-e0201cbda40f,cy_audio_news_chunk_8_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_11.vtt
f0ddf59d-321c-4de8-a141-535f4eec492c,cy_audio_news_chunk_8_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_12.vtt
d4a0a196-525f-4f36-ac45-86ae09f0ff34,cy_audio_news_chunk_8_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_13.vtt
692a7150-d422-48b9-8b20-aed3b96c741e,cy_audio_news_chunk_8_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_14.vtt
764c30ad-97c5-4eb1-b7e0-71f0c3eab788,cy_audio_news_chunk_8_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_15.vtt
79b0a4c9-0866-4c2e-bfe8-95f3d4f2f3be,cy_audio_news_chunk_8_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_16.vtt
12145192-6489-474b-8694-dbf778efc96f,cy_audio_news_chunk_8_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_17.vtt
9022bcbc-4ceb-4fb8-98d5-f3adfd4ec768,cy_audio_news_chunk_8_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_18.vtt
5ecd39f3-a719-4f91-bdf9-f8d0d65ee6cf,cy_audio_news_chunk_8_19,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_19.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_19.vtt
79823164-8daf-41a3-a240-42358b4a3086,cy_audio_news_chunk_8_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_2.vtt
0f3b8fd5-1d20-489c-9638-89b9e2942bcb,cy_audio_news_chunk_8_20,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_20.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_20.vtt
90242db1-3f9a-4df8-8ed1-33dced1ac135,cy_audio_news_chunk_8_21,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_21.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_21.vtt
36697c6a-34c8-47c6-89e0-8f9ca0c5981b,cy_audio_news_chunk_8_22,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_22.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_22.vtt
0d1c739f-3065-42f2-b75c-be7619145aa4,cy_audio_news_chunk_8_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_3.vtt
344cfe86-9156-44d5-a71c-c33756d9b828,cy_audio_news_chunk_8_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_4.vtt
b23a9a77-c3fe-419d-93d0-0c7a7ed4eeb7,cy_audio_news_chunk_8_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_5.vtt
471afbd2-f40a-49e2-9a6b-ddaece9c9831,cy_audio_news_chunk_8_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_6.vtt
f00efc8e-e458-4416-9dd1-a6edc400bdeb,cy_audio_news_chunk_8_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_7.vtt
d6da4edd-6b97-456a-8c0c-764fda0bdd2a,cy_audio_news_chunk_8_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_8.vtt
70adf32f-d657-4b81-983a-9122263c7c7c,cy_audio_news_chunk_8_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_8_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_8_9.vtt
29bae548-9877-4347-8852-6e0045554341,cy_audio_news_chunk_9_1,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_1.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_1.vtt
88448681-201a-450b-8522-3c2a3f26b1b2,cy_audio_news_chunk_9_10,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_10.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_10.vtt
bedfca7c-7da6-4c1c-89b4-d17501cad7e4,cy_audio_news_chunk_9_11,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_11.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_11.vtt
650081ec-0582-41b4-bd9f-b139a53d3f87,cy_audio_news_chunk_9_12,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_12.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_12.vtt
e37afebd-59ad-4f47-bb8b-5959d6615094,cy_audio_news_chunk_9_13,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_13.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_13.vtt
418b9da7-55be-4ae2-a393-29f905e4446c,cy_audio_news_chunk_9_14,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_14.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_14.vtt
01586c61-a0c7-48c2-a7f3-502a22050a0d,cy_audio_news_chunk_9_15,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_15.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_15.vtt
3907cfbd-7a74-44b0-8a28-ce33ea6c2d2a,cy_audio_news_chunk_9_16,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_16.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_16.vtt
a359b501-357e-4a4c-a72c-feedb88016d8,cy_audio_news_chunk_9_17,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_17.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_17.vtt
f638bc26-f001-4db0-8dd8-493dc78ffc8e,cy_audio_news_chunk_9_18,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_18.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_18.vtt
557a1099-2e56-45b0-aa07-a93a259e4f0a,cy_audio_news_chunk_9_19,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_19.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_19.vtt
53a6ed95-daf5-4e6a-bfcd-23af8decf195,cy_audio_news_chunk_9_2,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_2.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_2.vtt
c47e02cf-c72d-457a-9a5b-03a8160df2b6,cy_audio_news_chunk_9_20,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_20.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_20.vtt
12a26c0d-efce-42e1-94b2-51c1c3de20c0,cy_audio_news_chunk_9_21,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_21.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_21.vtt
803ec024-cfd2-4d00-b1d5-c516c2ea03e7,cy_audio_news_chunk_9_22,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_22.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_22.vtt
35d9d7f2-8e6a-402e-b9dd-deabe84ec7bb,cy_audio_news_chunk_9_23,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_23.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_23.vtt
2eb6d504-fde7-4869-9d38-d46ad6ff7797,cy_audio_news_chunk_9_3,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_3.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_3.vtt
c6fefcfc-8f50-4c90-a575-2220007595bc,cy_audio_news_chunk_9_4,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_4.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_4.vtt
ea3e8ca7-0b51-4a31-a980-d877468dbb1b,cy_audio_news_chunk_9_5,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_5.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_5.vtt
f3f4667e-514c-4292-ac63-f2f1be4672c8,cy_audio_news_chunk_9_6,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_6.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_6.vtt
f9dd19f7-5f89-48a7-91e7-f3767f9c37f0,cy_audio_news_chunk_9_7,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_7.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_7.vtt
c340d540-c260-4797-865c-8941e34c5a72,cy_audio_news_chunk_9_8,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_8.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_8.vtt
ed39b4af-844d-4745-aa8f-8c7ee81cfa47,cy_audio_news_chunk_9_9,,,https://audio-v1.voiceofcyprus.org/audio_chunks/cy_audio_news_chunk_9_9.mp3,https://image.voiceofcyprus.org/OIP-427564143.jpeg,CY-Audio,webvtt,cy_audio_news_chunk_9_9.vtt
